,exp_name,env_name,seed,metric,env_step,value
1077,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,4999168,0.0
1078,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,9998336,0.0
1079,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,14997504,0.0
1080,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,19996672,0.0
1081,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,24995840,0.0
1082,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,29995008,0.0
1083,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,34994176,0.0
1084,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,39993344,0.0
1085,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,44992512,0.0
1086,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,49991680,0.0
1087,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,2,avg_success,50000896,0.0
1088,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,0,-35.3434
1089,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,4999168,6.3094
1090,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,9998336,16.4144
1091,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,14997504,24.1639
1092,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,19996672,25.1023
1093,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,24995840,25.6321
1094,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,29995008,25.7943
1095,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,34994176,25.9716
1096,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,39993344,26.2052
1097,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,44992512,26.243
1098,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,49991680,26.3525
1099,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_return,50000896,26.3757
1100,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,0,0.0
1101,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,4999168,0.0
1102,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,9998336,0.0
1103,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,14997504,0.0
1104,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,19996672,0.0
1105,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,24995840,0.0
1106,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,29995008,0.0
1107,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,34994176,0.0
1108,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,39993344,0.0
1109,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,44992512,0.0
1110,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,49991680,0.0
1111,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,3,avg_success,50000896,0.0
1112,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,0,-29.3583
1113,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,4999168,5.9125
1114,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,9998336,19.636
1115,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,14997504,23.9348
1116,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,19996672,24.917
1117,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,24995840,25.4194
1118,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,29995008,25.7819
1119,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,34994176,25.8967
1120,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,39993344,26.0083
1121,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,44992512,26.1653
1122,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,49991680,26.2293
1123,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_return,50000896,26.1627
1124,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,0,0.0
1125,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,4999168,0.0
1126,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,9998336,0.0
1127,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,14997504,0.0
1128,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,19996672,0.0
1129,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,24995840,0.0
1130,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,29995008,0.0
1131,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,34994176,0.0
1132,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,39993344,0.0
1133,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,44992512,0.0
1134,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,49991680,0.0
1135,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,4,avg_success,50000896,0.0
1136,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,0,-17.6728
1137,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,4999168,5.7355
1138,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,9998336,21.9839
1139,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,14997504,24.357
1140,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,19996672,25.214
1141,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,24995840,25.6017
1142,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,29995008,25.8125
1143,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,34994176,25.8805
1144,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,39993344,26.0509
1145,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,44992512,26.1089
1146,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,49991680,26.1093
1147,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_return,50000896,25.9915
1148,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,0,0.0
1149,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,4999168,0.0
1150,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,9998336,0.0
1151,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,14997504,0.0
1152,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,19996672,0.0
1153,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,24995840,0.0
1154,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,29995008,0.0
1155,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,34994176,0.0
1156,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,39993344,0.0
1157,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,44992512,0.0
1158,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,49991680,0.0
1159,WarpSAC-A,Isaac-Velocity-Flat-Anymal-D-v0,5,avg_success,50000896,0.0
1160,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,0,-5.1304
1161,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,4999168,10.4652
1162,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,9998336,23.6934
1163,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,14997504,30.9419
1164,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,19996672,32.4713
1165,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,24995840,30.9376
1166,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,29995008,32.0115
1167,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,34994176,32.3453
1168,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,39993344,34.054
1169,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,44992512,33.6721
1170,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,49991680,35.8782
1171,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_return,50000896,35.2925
1172,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,0,0.0
1173,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,4999168,0.0
1174,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,9998336,0.0
1175,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,14997504,0.0
1176,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,19996672,0.0
1177,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,24995840,0.0
1178,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,29995008,0.0
1179,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,34994176,0.0
1180,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,39993344,0.0
1181,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,44992512,0.0
1182,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,49991680,0.0
1183,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,1,avg_success,50000896,0.0
1184,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,0,-4.9611
1185,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,4999168,15.5217
1186,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,9998336,24.6938
1187,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,14997504,31.3222
1188,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,19996672,33.467
1189,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,24995840,34.9295
1190,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,29995008,34.3482
1191,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,34994176,35.6378
1192,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,39993344,35.6427
1193,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,44992512,36.2315
1194,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,49991680,36.802
1195,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_return,50000896,36.8571
1196,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,0,0.0
1197,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,4999168,0.0
1198,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,9998336,0.0
1199,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,14997504,0.0
1200,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,19996672,0.0
1201,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,24995840,0.0
1202,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,29995008,0.0
1203,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,34994176,0.0
1204,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,39993344,0.0
1205,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,44992512,0.0
1206,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,49991680,0.0
1207,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,2,avg_success,50000896,0.0
1208,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,0,-5.1149
1209,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,4999168,13.8815
1210,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,9998336,24.4425
1211,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,14997504,26.9834
1212,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,19996672,31.7489
1213,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,24995840,32.2707
1214,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,29995008,34.197
1215,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,34994176,34.9578
1216,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,39993344,35.7261
1217,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,44992512,36.0647
1218,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,49991680,36.3316
1219,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_return,50000896,35.7094
1220,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,0,0.0
1221,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,4999168,0.0
1222,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,9998336,0.0
1223,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,14997504,0.0
1224,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,19996672,0.0
1225,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,24995840,0.0
1226,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,29995008,0.0
1227,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,34994176,0.0
1228,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,39993344,0.0
1229,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,44992512,0.0
1230,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,49991680,0.0
1231,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,3,avg_success,50000896,0.0
1232,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,0,-4.9136
1233,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,4999168,13.4027
1234,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,9998336,23.1529
1235,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,14997504,30.214
1236,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,19996672,33.0515
1237,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,24995840,34.275
1238,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,29995008,34.6002
1239,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,34994176,35.0043
1240,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,39993344,36.1551
1241,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,44992512,36.3643
1242,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,49991680,36.5979
1243,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_return,50000896,36.2188
1244,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,0,0.0
1245,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,4999168,0.0
1246,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,9998336,0.0
1247,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,14997504,0.0
1248,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,19996672,0.0
1249,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,24995840,0.0
1250,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,29995008,0.0
1251,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,34994176,0.0
1252,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,39993344,0.0
1253,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,44992512,0.0
1254,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,49991680,0.0
1255,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,4,avg_success,50000896,0.0
1256,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,0,-5.6659
1257,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,4999168,17.2988
1258,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,9998336,24.0736
1259,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,14997504,30.0969
1260,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,19996672,30.3601
1261,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,24995840,30.9839
1262,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,29995008,32.6191
1263,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,34994176,33.0689
1264,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,39993344,33.1437
1265,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,44992512,33.7452
1266,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,49991680,34.074
1267,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_return,50000896,34.3132
1268,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,0,0.0
1269,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,4999168,0.0
1270,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,9998336,0.0
1271,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,14997504,0.0
1272,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,19996672,0.0
1273,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,24995840,0.0
1274,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,29995008,0.0
1275,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,34994176,0.0
1276,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,39993344,0.0
1277,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,44992512,0.0
1278,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,49991680,0.0
1279,WarpSAC-A,Isaac-Velocity-Flat-G1-v0,5,avg_success,50000896,0.0
1280,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,0,-5.0328
1281,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,4999168,18.3442
1282,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,9998336,31.8149
1283,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,14997504,36.0976
1284,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,19996672,35.83
1285,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,24995840,37.9901
1286,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,29995008,38.1135
1287,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,34994176,38.1205
1288,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,39993344,38.445
1289,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,44992512,38.7466
1290,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,49991680,38.3908
1291,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_return,50000896,38.2205
1292,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,0,0.0
1293,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,4999168,0.0
1294,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,9998336,0.0
1295,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,14997504,0.0
1296,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,19996672,0.0
1297,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,24995840,0.0
1298,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,29995008,0.0
1299,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,34994176,0.0
1300,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,39993344,0.0
1301,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,44992512,0.0
1302,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,49991680,0.0
1303,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,1,avg_success,50000896,0.0
1304,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,0,-5.2947
1305,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,4999168,15.5429
1306,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,9998336,32.7851
1307,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,14997504,34.7504
1308,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,19996672,36.819
1309,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,24995840,36.2273
1310,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,29995008,38.2557
1311,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,34994176,38.677
1312,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,39993344,38.844
1313,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,44992512,38.925
1314,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,49991680,39.182
1315,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_return,50000896,39.1421
1316,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,0,0.0
1317,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,4999168,0.0
1318,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,9998336,0.0
1319,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,14997504,0.0
1320,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,19996672,0.0
1321,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,24995840,0.0
1322,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,29995008,0.0
1323,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,34994176,0.0
1324,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,39993344,0.0
1325,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,44992512,0.0
1326,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,49991680,0.0
1327,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,2,avg_success,50000896,0.0
1328,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,0,-4.915
1329,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,4999168,17.3295
1330,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,9998336,32.683
1331,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,14997504,34.0097
1332,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,19996672,36.9224
1333,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,24995840,37.1222
1334,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,29995008,37.9271
1335,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,34994176,38.0185
1336,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,39993344,38.2435
1337,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,44992512,38.446
1338,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,49991680,38.527
1339,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_return,50000896,38.4933
1340,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,0,0.0
1341,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,4999168,0.0
1342,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,9998336,0.0
1343,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,14997504,0.0
1344,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,19996672,0.0
1345,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,24995840,0.0
1346,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,29995008,0.0
1347,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,34994176,0.0
1348,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,39993344,0.0
1349,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,44992512,0.0
1350,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,49991680,0.0
1351,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,3,avg_success,50000896,0.0
1352,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,0,-4.8294
1353,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,4999168,19.2534
1354,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,9998336,30.7415
1355,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,14997504,33.8939
1356,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,19996672,35.2659
1357,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,24995840,35.8226
1358,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,29995008,36.7031
1359,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,34994176,38.6204
1360,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,39993344,38.3713
1361,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,44992512,39.0606
1362,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,49991680,38.7007
1363,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_return,50000896,38.3373
1364,WarpSAC-A,Isaac-Velocity-Flat-H1-v0,4,avg_success,0,0.0
